id,number,title,pipeline,workgroup,type,project,body,repo
445753366,226,GRIDSMART Comm Status Checks Are Failing,Backlog,AMD,Bug Report,No,"We are currently failing to check comm status for GRIDSMART due to some apparent data quality issues. Reached out to Joey and Joshil:

I see a few issues. First, we have duplicate choices/typos in the Gridsmart Status menu:


Adv Replacement
Bad
Cage
Good
Needs Investigating
Needs Investigation
No
RMA
Repairs
Unknown
Unkonwn

Second, what do these status mean? And what to they mean in relation to the detector statuses:

OK
BROKEN
UNKNOWN
REMOVED

Lastly, we need every Gridsmart detector to have Detector Status populated. There are ~20 that do not have Detector Status. Please review and add a status, and/or let's discuss a new if needed. I'm going to make it required now in the data tracker.

Also, we have 14 units with a status of OK that do not have port numbers. This is an issue because we cannot check comm status without port.

",atd-data-publishing
427237996,221,add school zone beacon config,Review with JC,,,No,,atd-data-publishing
490686435,550,Prep for FY21 Planning Meeting,In Progress,DTS,Operations,No,[Working doc](https://docs.google.com/document/d/1lptGEGhvpAiwVBrgQ8V8s4gRwFslUbh-HUFXeXJUypU/edit#),atd-data-tech
490679502,549,Digital Work Orders for Parking Meters,Icebox,PE,New Application,Yes,"Our Parking Enterprise staff currently use a paper-based process for tracking parking meter installations, repairs, and collections. This project will deliver a digital process for the tracking and reporting of these activities.",atd-data-tech
490522348,548,Evaluate Tools to Share Our Project Backlog with Customers,New Issues,DTS,Operations,No,"I'm exploring some options for sharing our work with customers. Looking at [Roadmunk](https://roadmunk.com). 

I'd like to have something to demo for Peggy on 9/9.",atd-data-tech
490125829,547,E-Citation System for Parking Enforcement,Icebox,PE,New Application,Yes,"Parking Enforcement currently uses APD's citation system (Brazos). As a result, we receive limited support, and staff are unhappy in general with the solution. This project will deliver an ATD-owned citation system for parking enforcement.",atd-data-tech
489985176,545,Implement Mandatory Application - DTS Service Request Form,On Deck,,,No,"## Description:

1. Make the application field mandatory
    * Update the 'other' value to 'Other/I Don't Know'
2. Map the application field to the GH issue description",atd-data-tech
489964654,544,Collect Feedback For 1st Round of Fixes -  DTS Service Request Form Workflow,In Progress,,Testing,No,"**Scope**: Collect thoughts on how the new portal form submission workflow is working, including possible upgrades/fixes. 

- [ ] Collect feedback through sprint 7
- [ ] Create issues for any changes/upgrades needed. ",atd-data-tech
489766307,543,VZD: Update Readme,Backlog,VZ,,No,"We need to update the [README](https://github.com/cityofaustin/atd-vz-data/blob/master/README.md) with a better description of the project.

We can start by pulling descriptions from the `Index` issues. We also need docs about the tech stack and how to get it running.",atd-data-tech
489389973,542,Provide Micromobility for PARD Analysis,On Deck,PE,Data,No,"Via Parking Enterprise—Parks & Rec is asking for micromobility data for analysis relating to parkland usage.

Spoke with Amanda (PARD) and she agreed the following trip dataset would meet their needs:

Where each record represents a vehicle trip origin or destination, and records include only trips on the Butler trail or in/adjacent to city park land.

Columns:
- Type (Origin or Destination)
- Latitude
- Longitude
- Distance Traveled
- Day of Week
- Hour of Day
- Device Type (Bike or Scooter)
",atd-data-tech
487187018,538,ROWMAN Phase 6,Backlog,ROW,,Yes,"## Description
Phase 6 of the ROWMAN Replacement Project will development new portal features that allow Excavation and Right-of-Way permit holders to add information to permit folders that already exist in AMANDA, and are pending a customer submital. 

<!-- Information below this line will not be pulled on to the website. DO NOT delete it. :) -->

### Resources

---
This Github issue represents a project of Austin Transportation's [Data & Technology Services](https://transportation.austintexas.io/about/) team. Project status is documented regularly in the comments below.
",atd-data-tech
487185348,537,ROWMAN Phase 5,Backlog,ROW,,Yes,"## Description
Phase 5 of the ROWMAN Replacement Project will deliver advanced features to the map selector tool on our online permit applications. New features include duplicating previous applications, picking parking spaces directly from the map, and the integration of related GIS data that will increase staff's ability to review requests. 

<!-- Information below this line will not be pulled on to the website. DO NOT delete it. :) -->

### Resources


---
This Github issue represents a project of Austin Transportation's [Data & Technology Services](https://transportation.austintexas.io/about/) team. Project status is documented regularly in the comments below.
",atd-data-tech
486959077,535,Onboard Part-Time Project Manager (Stephanie),In Progress,DTS,,No,"### Accounts
- [x] CTM Network account request
- [ ] 1Password?
- [ ] Slack
- [ ] Google Drive
- [ ] Github Team
- [x] DTS Email Group

### Software
- [ ] Zenhub Extension

### Hardware

*Stephanie will be 100% remote*

- [ ] Laptop
- [ ] Badge

### Communications
- [ ] newsletter announcement",atd-data-tech
486716206,534,"Signs Work Orders: Increase ""Add Location"" Button Contrast",Ready to Deploy,SMB,,No,"It's hard to see the ""Add Location"" button from the map on the Signs Work Order details page. Let's increase the contrast to optimize for use outdoors. E.g., White button with black text.

![Screen Shot 2019-08-28 at 10.29.05 PM.png](https://images.zenhubusercontent.com/5caf676becad11531cc417cb/1625c736-8c6d-49e0-844c-fa89e8e372b6)",atd-data-tech
486538931,533,Develop UI + Workflow for Markings 311 SRs,Backlog,SMB,Feature,No,"We have been asked to develop a module in the Signs & Markings Ops app to manage markings 311 issues. It will be very similar to the existing Signs module, in that staff can update/close SRs, as well as issue work orders from the SR. The integration work is already complete, so there's no Python development needed here.",atd-data-tech
485318319,528,AMD monthly meeting - 9/17,Backlog,AMD,Meeting,No,,atd-data-tech
485313950,527,Prep Presentation for Mgmt Meeting on 10/7,On Deck,SMB,,No,,atd-data-tech
485292977,526,Discuss Procurement w/ Peggy,On Deck,SMB,,No,,atd-data-tech
484264007,524,Review applications and schedule screener calls,In Progress,DTS,Operations,No,Working from [this spreadsheet](https://docs.google.com/spreadsheets/d/1owSp9vjMiLCGATSMgiVF5s3kzzPw18f2GMNzehKtGN4/edit?usp=sharing). ,atd-data-tech
483628574,522,Print Bike Map,In Progress,ATSD,Map Request,Yes,"## Description
The City of Austin publishes a print version of the bike map every year. The bike map shows the recommended routes for bicycling, and it displays them by level of comfort so that they may be useful for people of all ages and abilities. The bike map is a collaboration between Active Transportation & Street Design, Public Information Office and the Data & Technology Services Team at Austin Transportation Department.

<!-- Information below this line will not be pulled on to the website -->
### Resources

[cityofaustin/atd-geospatial/issues/73](https://github.com/cityofaustin/atd-geospatial/issues/73)
[Mapping Comfort](https://peopleforbikes.org/blog/mapping-comfort-how-psychological-stress-influences-bike-maps/)
[Four Types of Cyclists](https://www.portlandoregon.gov/transportation/44597?a=237507)
",atd-data-tech
483614503,521,Rubric for project prioritization,Backlog,,Operations,No,"We need a way to prioritize projects to ensure that DTS resources are allocated in an efficient, equitable, impactful way. Having a standard rubric where we can assign points based on predetermined criteria would bring consistency and transparency to the process. 

For reference:
 - [A rubric the Austin.gov team made back in the day to prioritize departments transitions to the new website](https://docs.google.com/document/d/19i3c9gwMoRhZWKflvge4natqcsuIk3cYwA1bjK7J-fA/edit).
- @danielhonker and @sarahscottr are working on a [Service Access project](https://cityofaustin.gitbook.io/service-access/) focused on assessing services for accessibility and prioritizing services for redesign and digitization. Here is their [framework for prioritization](https://docs.google.com/presentation/d/16WAgW2fV5xxdtuvIoTtIf0y6YKOAUrpsihuGsOmRiiA/edit#slide=id.g5d0db05e8e_0_112) and the [factors they are considering in each bucket](https://airtable.com/shrWn1TrwCKi8Mp8o/tblqUpz9CiyxuX4U1?blocks=hide). 

- Draft intake/eval process from USDS Veteran's Affairs:
> # Headlines
> * **Project name** -
> * **Project owner/discovery lead** -
> * **Top user stories** - ""As a [user], in order to accomplish [a goal], I need a [thing/change/feature/product].”
> * **Initial ""Definition of Done""** -
> * How do we know when we're ready for the next iteration/phase?
> * What next steps or resources are needed to advance the goals of the project?
> * **Notable updates** -
> # Discovery or project roles/skills needed
> These are necessary skills for a discovery sprint. Please list proposed team members, their ~% commitment, the skills/role they fulfill, and any gaps we could help fill:
> * Project owner/discovery lead -
> * Design (e.g. user experience, visual, content, etc.) -
> * Technology expertise of appropriate flavors -
> * Policy savvy -
> * Product management -
> * Communication/presentation skills -
> # Key factors for choosing work
> * **Impact** - Does this improve the lives of veterans and their communities? (directly or indirectly) This should be a descriptive mission statement that explains the potential impact to Veterans. If a holistic sense of impact is unknown pre-Discovery, use any data available to you, & update as you discover!
> * **Team interest** - Who from USDS is interested in working on this?
> * **Fit for USDS VA** - Our skills and  [USDS values](https://www.usds.gov/values)
> * **Institutional support**- Who from the biz and IT will partner with us and continue to manage it post launch?
> # Additional factors to consider
> These help us evaluate the work and our options.
> * **Known** - How confident are we that we understand the shape of the problem? (Rate on a scale of 1-5?)
> * **Type of involvement** - What are different options for supporting the work?
> * DSVA Scopes/Discovery - What questions are you trying to answer?
> * DSVA Manages (BPA, BAC, Other Contract) - What are our acceptance criteria? How are we measuring success?
> * DSVA Supports (Other VA team)) - What needs to exist for us to feel comfortable stepping back?
> * **Estimated timeline, notable upcoming events** (especially new statutory deadlines, commitments made)
> * **Metrics** - Key Performance Indicators, metrics, data we can use to track goals
> * **Known risks** - What could lead to a negative, undesirable outcome for the project or people impacted? This is from lean product design that helps us identify red flags for further discovery (we don’t prioritize low risk; we track risk).
> # Reference links
> * GitHub repo, priorities.md, contract documentation, roadmaps and planning materials, key briefing materials
> * How can USDS folks best discuss or learn about the project? ex: slack channel, comment in issue, attend next biweekly meeting",atd-data-tech
483160136,518,DTS Newsletter: Q1,Backlog,DTS,Operations,No,,atd-data-tech
483131844,515,Contribute to ITSA Data Exchange,Backlog,SM,Data,No,"JJM has asked that we publish our mobility data to the [ITSA Data Exchange](https://itsa.terbine.io). This is a national IoT data exchange powered by [Terbine](http://terbine.com) for ITS for America.

Terbine has already added a number of our datasets from the open data portal. We need to:
- [ ] create an ITSA Data Exchange account
- [ ] review if any of our open data sets are missing from the platform
- [ ] work with the Terbine team to get the remaining datasets added.
",atd-data-tech
481682051,503,Signal Detection - Date captured when detector status changed (BROKEN to OK) ,Backlog,AMD,Feature,No,"Brian VDW
AMD

Brian needs a report of which how many signals (not *detectors) were broken/fixed in the past week. To accomplish this we need a script which logs when a signal's detection is fixed or broken.

Currently, can't customize data range for pie chart on Signal Detector Status Count by Intersection, it can't show a snap shot in time of when the status changed. (BC we were not tracking when a status changed from BROKEN to OK)


",atd-data-tech
481680501,502,Meeting to review Preventative Maintenance (PM) map and PM record discrepancies,Backlog,AMD,Meeting,No,"### Objective 
Determine if there are any update issues happening. According to AMD, there are some cases where there are signals that are being updated, but the PM map is not reflecting those changes.

### Participants
John, Diana, Billy, Brian VDW

### Agenda
<!--- Add agenda inline here or link to an online document. --->

------
- [ ] Schedule meeting
- [ ] Meet
- [ ] Attach meeting notes to this issue
- [ ] Create resulting issues
",atd-data-tech
